Selfies as a Mode of Social Media and Work Space Research;Shalin Hai-Jew;2017
Medical Tourism: Breakthroughs in Research and Practice (Critical Exploration);Information Resources Management Association;2017
Innovative Applications of Big Data in the Railway Industry;Clive Roberts, John M. Easton, A.V. Senthil Kumar, Shruti Kohli;2017
React 16 Essentials - Second Edition;Adam Boduch, Artemij Fedosejev;2017
Unity 2017 Mobile Game Development;John P. Doran;2017
Learning D3.js 4 Mapping - Second Edition;Lars Verspohl, Oscar Villarreal, Thomas Newton;2017
ESP8266 Robotics Projects;Pradeeka Seneviratne;2017
Learning Apache Apex;Kenneth Knowles, David Yan, Munagala V. Ramanath, Thomas Weise;2017
mBot for Makers;Rick Schertle, Andrew Carle;2017
C# 7.1 and .NET Core 2.0 – Modern Cross-Platform Development - Third Edition;Mark J. Price;2017
ROS Robotics By Example - Second Edition;Dr. Thomas L. Harman, Carol Fairchild;2017
Vue.js 2 Web Development Projects;Guillaume Chau;2017
Getting Started with React VR;John Gwinner;2017
Hello Scratch!: Learn to program by making arcade games;Sadie Ford Gabriel Ford and Melissa Ford;2017
Promoting Global Competencies Through Media Literacy;Belinha S. De Abreu, Steven S. Funk, Melda N. Yildiz;2017
Optimizing Student Engagement in Online Learning Environments;A.V. Senthil Kumar;2017
N-ary Relations for Logical Analysis of Data and Knowledge;Alexander Fridman, Boris Kulik;2017
Operations and Service Management: Concepts, Methodologies, Tools, and Applications (Critical Exploration);Information Resources Management Association;2017
Social Issues in the Workplace: Breakthroughs in Research and Practice (Critical Exploration);Information Resources Management Association;2017
Mastering JavaScript Functional Programming;Federico Kereki;2017
R Data Mining;Andrea Cirillo;2017
IoT Penetration Testing Cookbook;Aditya Gupta, Aaron Guzman;2017
Firebase Cookbook;Houssem Yahiaoui;2017
Security in the Digital World-;Graham Day;2017
IBM DS8880 Architecture and Implementation (Release 8.3);Axel Westphal, Michael Stenson, Dennis Robertson, Matthew Orovitz, Peter Kimmel, Sherry Brunson, Matthew Houzenga, Bert Dufrasne;2017
OpenStack Bootcamp;Vinoth Kumar Selvaraj;2017
Spring Security - Third Edition;Peter Mularien, Robert Winch, Mick Knutson;2017
Mastering Microsoft Dynamics CRM 2016;Deepesh Somani;2017
Lean Mobile App Development;Aravind Krishnaswamy, Alberto Gonzalez, Richard Garabedian, Adam Dennis, Mike van Drongelen;2017
Cloud Foundry for Developers;David Wu, Rahul Jain, Rick Farmer;2017
Python Penetration Testing Cookbook;Rejah Rehim;2017
ESP8266 Home Automation Projects;Catalin Batrinu;2017
Character Costume Figure Drawing, 3rd Edition;Tan Huaixiang;2017
Media Design and Technology for Live Entertainment;Davin Gaddy;2017
Take Control of Mac Basics;Tonya Engst;2017
Mike Meyers' CompTIA Security+ Certification Passport, Fifth Edition (Exam SY0-501), 5th Edition;Dawn Dunkerley;2017
Make: High-Power Rockets;Mike Westerfield;2017
D3.js in Action, Second Edition: Data visualization with JavaScript;Elijah Meeks;2017
ASP.NET Core 2 and Angular 5;Valerio De Sanctis;2017
Learning Rust;Vesa Kaihlavirta, Paul Johnson;2017
Learning Functional Programming in Go;Lex Sheehan;2017
Ceph Cookbook - Second Edition;Karan Singh, Michael Hackett, Vikhyat Umrao;2017
Natural Language Processing with Python Cookbook;Pratap Dangeti, Naresh Kumar, Krishna Bhavsar;2017
AWS Automation Cookbook;Nikit Swaraj;2017
Compensating the Sales Force, Third Edition: A Practical Guide to Designing Winning Sales Reward Programs, 3rd Edition;David J. Cichelli;2017
Technological Tools for Value-Based Sustainable Relationships in Health: Emerging Research and Opportunities (Research Insight);Valentina Vasicheva, Mosad Zineldin;2017
Raising Mental Health Awareness in Higher Education: Emerging Research and Opportunities (Research Insight);Maureen E. Squires, Denise A. Simard, Alison Puliatte, Jean Mockry, Melissa Martin;2017
Learning Julia;Rahul Lakhanpal, Anshul Joshi;2017
Contemporary High Performance Computing;Jeffrey S. Vetter;2017
Big Data Analytics with SAS;David Pope;2017
Product Management in Practice;Matt LeMay;2017
Unity 2017 Game Optimization - Second Edition;Chris Dickinson;2017
Automated Lighting, 3rd Edition;Richard Cadena;2017
Virtual Reality Filmmaking;Celine Tricart;2017
Big Data Analytics with Applications in Insider Threat Detection;Latifur Khan, Mohammad Mehedy Masud, Pallabi Parveen, Bhavani Thuraisingham;2017
Deployment with Docker;Srdjan Grubor;2017
R Data Visualization Recipes;Vitor Bianchi Lanzetta;2017
Advanced Game Design;Michael Sellers;2017
Telling the Design Story;Amy Huber;2017
Rick Sammon's Exploring Photographic Exposure;Rick Sammon;2017
Digital Compositing for Film and Video, 4th Edition;Steve Wright;2017
Information System Research;Matthew A. Taylor;2017
Easy Electronics;Charles Platt;2017
Low Sugar, So Simple;Elviira Krebber;2017
Hands-On Android UI Development;Jason Morris;2017
Machine Learning with TensorFlow 1.x;Saif Ahmed, Shams Ul Azeem, Quan Hua;2017
Down Syndrome;Todd T. Eckdahl;2017
Marine Tourism, Climate Change, and Resilience in the Caribbean, Volume II;Samantha Hogenson, Martha Honey, Kreg Ettenger;2017
Social Media Marketing;Alan Charlesworth;2017
M-Powering Marketing in a Mobile World;Nikhilesh Dholakia, Ruby Roy Dholakia, Syagnik Banerjee;2017
64 Surefire Strategies for Being Understood When Communicating with Co-Workers;Walter St. John;2017
When Business Kills;Lucy Jones, Sarah Field;2017
Spectrum Sensing Techniques and Applications;Waslon Terllizzie Araújo Lopes, Fabricio Braga Soares de Carvalho, Marcelo Sampaio de Alencar;2017
Successful ERP Systems;David L. Olson, Jack G. Nestell;2017
Temperatism, Volume I;Carrie Foster;2017
Management of Environmental Impacts;Alandra Kahl;2017
The Challenge to Be and Not to Do;Carrie Foster;2017
Leading Adaptive Teams in Healthcare Organizations;Christopher E. Johnson, Kurt C. O'Brien;2017
The Pocket Universal Methods of Design;Bella Martin, Bruce Hanington;2017
Destination Facilitation: A Travel Guide to Training Around the World;Donna Steffey;2017
Keto Slow Cooker & One-Pot Meals;Martina Slajerova;2017
Transition to Success;Christine L. Allegretti, Melinda S. Harper;2017
iOS Development with Swift;Craig Grummitt;2017
Trading Options for Edge;Mark Sebastian;2017
The Lean IT Field Guide;Thomas A. Paider, Michael A. Orzen;2017
David Busch's Canon EOS Rebel SL2/200D Guide to Digital SLR Photography;David D. Busch;2017
Making Media, 4th Edition;Jan Roberts-Breslin;2017
Stock Market Math;Michael C. Thomsett;2017
Take Control of Scrivener 3;Kirk McElhearn;2017
Take Control of Lightroom CC;Jeff Carlson;2017
R Data Analysis Projects;Gopi Subramanian;2017
Innovative Strategies and Frameworks in Climate Change Adaptation: Emerging Research and Opportunities (Research Insight);Benjamina Gonzalez Flor, Alexander G. Flor;2017
Business Architectures for Risk Assessment and Strategic Planning: Emerging Research and Opportunities (Research Insight);James McKee;2017
RESTful Java Web Services - Third Edition;Bogunuva Mohanram Balachandar;2017
Mastering MongoDB 3.x;Alex Giamas;2017
Statistics for Data Science;James D. Miller;2017
Linux for Embedded and Real-time Applications, 4th Edition;Doug Abbott;2017
Essentials of Chemical Reaction Engineering, 2nd Edition;H. Scott Fogler;2017
Exam Ref 70-745 Implementing a Software-Defined DataCenter;Joel Stidley, Jeff Graves;2017
The Rails 5 Way, Fourth Edition;Kevin Faustino, Obie Fernandez;2017
The Inside Guide to Funding Real Estate Investments;Ross Hamilton;2017
Embedded Linux Development using Yocto Projects - Second Edition;Daiane Angolini, Otavio Salvador;2017
Mastering Proxmox - Third Edition;Wasim Ahmed;2017
Practical Network Automation;Abhishek Ratan;2017
Mastering ASP.NET Core 2.0;Ricardo Peres;2017
scikit-learn Cookbook - Second Edition;Julian Avila;2017
Implementing and Scaling Agile in the Enterprise;Matt LeMay;2017
The Flash Book;Scott Kelby;2017
Continuous Integration vs. Continuous Delivery vs. Continuous Deployment;Brent Laster;2017
Learning Microsoft Azure Storage;Mohamed Waly;2017
Securing Open Source Libraries;Guy Podjarny;2017
Practical Data Wrangling;Allan Visochek;2017
Making Work Visible;Dominica DeGrandis;2017
Microsoft Office 365 Administration Inside Out (Includes Current Book Service), Second Edition;Ed Fisher, Lou Mandich, Aaron Guilmette, Darryl Kegg;2017
The Empowered Mama;Lisa Druxman;2017
Implementing a VersaStack Solution by Cisco and IBM with IBM Storwize V5030, Cisco UCS Mini, Hyper-V, and SQL Server;Vasfi Gucer, Sreeni Edula, Paulo Tomiyoshi Takeda, Nitin D Thorve, Lee J Cockrell, Kiran Ghag, Jordan Fincher, David Green;2017
Introduction to Video Production, 2nd Edition;Jaime S. Gomez, Ronald J. Compesi;2017
Database Reliability Engineering;Laine Campbell, Charity Majors;2017
Exam Ref 70-767 Implementing a SQL Data Warehouse;Raj Uchhana, Jose Chinchilla;2017
Dependency Injection in .NET Core 2.0;Tadit Dash, Marino Posadas;2017
Practical Monitoring;Mike Julian;2017
Certified Information Systems Auditor (CISA) Cert Guide;Robert Johnson, Michael Gregg;2017
Programming the Microsoft Bot Framework: A Multiplatform Approach to Building Chatbots;Joe Mayo;2017
Out of Our Minds, 3rd Edition;Ken Robinson;2017
Cloud Native Infrastructure;Kris Nova, Justin Garrison;2017
scikit-learn : Machine Learning Simplified;Gavin Hackeling, Trent Hauck, Guillermo Moncecchi, Raúl Garreta;2017
CompTIA Security+ Certification Study Guide, Third Edition (Exam SY0-501), 3rd Edition;Glen E. Clarke;2017
Neural Network Programming with TensorFlow;Rajdeep Dua, Manpreet Singh Ghotra;2017
Web performance is user experience;Lara Callender Hogan;2017
Shift Ahead;Joel Steckel, Allen Adamson;2017
Learning React Native, 2nd Edition;Bonnie Eisenman;2017
PHP and MySQL for Dynamic Web Sites: Visual QuickPro Guide, Fifth Edition;Larry Ullman;2017
Slow Down to Speed Up;Liz Bywater;2017
Mastering Android Development with Kotlin;Miloš Vasić;2017
Rust Essentials - Second Edition;Ivo Balbaert;2017
Git Essentials - Second Edition;Ferdinando Santacroce;2017
React Native Blueprints;Emilio Rodriguez Martinez;2017
Engineering Design and the Product Life Cycle;John K. Estell, Kenneth J. Reid;2017
ABCs of IBM z/OS System Programming Volume 1;Stanley Jon, Luiz Fadel, Lydia Parziale;2017
ISO 37001: An Introduction to Anti-Bribery Management Systems;Alan Field;2017
THE NONPROFIT RISK BOOK;Gail B. Nayowith, Jesse Feiler;2017
Retirement Life Insurance;Steve Heller;2017
5 Practical React Projects;Michael Wanyoike, Dan Prince, Christopher Pitt, Nirmalya Ghosh, Andrew Ray;2017
React: Tools & Resources;Manjunath M, Michael Wanyoike, Swizec Teller, Jack Franklin, Ahmed Bouchefra;2017
Your First Week With React;Camilo Reyes, Eric Greene, Pavels Jelisejevs, Mark Brown, Maria Antonietta Perna, Chris Laughlin, Michael Wanyoike;2017
The Influence Effect;Diana Faison, Mary Davis Holt, Jill Flynn, Kathryn Heath;2017
Engineering Biostatistics;Brani Vidakovic;2017
Raspberry Pi 3 Home Automation Projects;Ruben Oliva Ramos, Shantanu Bhadoria;2017
Agile Web Development with Rails 5.1;Sam Ruby, David B. Copeland, Dave Thomas;2017
Investment and Portfolio Management;Michelle Hardy, Ian Pagdin;2017
Supporting Multiculturalism in Open and Distance Learning Spaces;Evrim Genc Kumtepe, Elif Toprak;2017
Design Management;David Hands;2017
Creativity in Workforce Development and Innovation: Emerging Research and Opportunities (Research Insight);Candice M. Burkett, Sally Blake;2017
Global Practices in Knowledge Management for Societal and Organizational Development;Neeta Baporikar;2017
International Human Resource Management;Daniel Wintersberger;2017
Socio-Economic and Education Factors Impacting American Political Systems: Emerging Research and Opportunities (Research Insight);Benson George Cooke, Lisa Sechrest-Ehrhardt, Pamela Hampton-Garland;2017
Warehouse Management, 3rd Edition;Gwynne Richards;2017
Supply Chain Risk Management, 2nd Edition;John Manners-Bell;2017
Learning Spring Boot 2.0 - Second Edition;Greg L. Turnquist;2017
Supply Chain Strategy, Second Edition: Unleash the Power of Business Integration to Maximize Financial, Service, and Operations Performance, 2nd Edition;Edward H. Frazelle;2017
ProvenCare: How to Deliver Value-Based Healthcare the Geisinger Way;David T. Feinberg, Glenn D. Steele;2017
The Antidote to Suffering: How Compassionate Connected Care Can Improve Safety, Quality, and Experience;Christina Dempsey;2017
Using SVG with CSS3 and HTML5;Dudley Storey, Kurt Cagle, Amelia Bellamy-Royds;2017
PostgreSQL: Up and Running, 3rd Edition;Leo S. Hsu, Regina O. Obe;2017
Don't Pay for Your MBA;Laurie Pickard;2017
Predictive Analytics with TensorFlow;Md. Rezaul Karim;2017
Full Stack Web Performance;Tom Barker;2017
Fabric and Fiber Inventions;Kathy Ceceri;2017
Java 9 High Performance;Nick Samoylov, Mayur Ramgir;2017
iPad and iPhone Tips and Tricks: Covers all iPhones and iPads running iOS 11, 7th Edition;Jason R. Rich;2017
The Field Guide to Understanding 'Human Error', 3rd Edition;Sidney Dekker;2017
The Standard for Portfolio Management — Fourth Edition;Project Management Institute;2017
Promoting Interdisciplinarity in Knowledge Generation and Problem Solving;Naifa Eid Saleem, Salim Said AlKindi, Abdullah Khamis Al-Kindi, Mohammed Nasser Al-Suqri;2017
Handbook of Research on Pedagogies and Cultural Considerations for Young English Language Learners;Jared Keengwe, Grace Onchwari;2017
Digital Marketing Strategies for Fashion and Luxury Brands;Yllka Azemi, Wilson Ozuem;2017
Handbook of Research on Mobile Technology, Constructivism, and Meaningful Learning;Jared Keengwe;2017
Handbook of Research on Emergent Applications of Optimization Algorithms;Gerhard-Wilhelm Weber, Sirma Zeynep Alparslan-Gok, Pandian Vasant;2017
Experience-Based Human-Computer Interactions: Emerging Research and Opportunities (Research Insight);Petr Sosnin;2017
Novel Applications of Virtual Communities in Healthcare Settings;Christo El Morr;2017
Handbook of Research on Pedagogical Models for Next-Generation Teaching and Learning;Jared Keengwe;2017
Strategic Learning Ideologies in Prison Education Programs;Idowu Biao;2017
K-12 STEM Education: Breakthroughs in Research and Practice (Critical Exploration);Information Resources Management Association;2017
Exploring the Pressures of Medical Education From a Mental Health and Wellness Perspective;Christina Ramirez Smith;2017
Formation Methods, Models, and Hardware Implementation of Pseudorandom Number Generators: Emerging Research and Opportunities (Research Insight);Stepan Bilan;2017
Maximizing Social Science Research Through Publicly Accessible Data Sets;S. Marshall Perry;2017
Switching to Angular - Third Edition;Minko Gechev;2017
My iPhone: Covers all iPhones running iOS, 11th Edition;Brad Miser;2017
Java Programming for Beginners;Mark Lassoff;2017
The Language of Localization;Katherine Brown-Hoekstra;2017
Beginning C# 7 Hands-On – Advanced Language Features;Tom Owsiak;2017
The Art of Botanical & Bird Illustration;Mindy Lighthipe;2017
Mastering Unity 2017 Game Development with C# - Second Edition;Alan Thorn;2017
Jenkins 2.x Continuous Integration Cookbook - Third Edition;Alan Mark Berg, Mitesh Soni;2017
Continuous Integration, Delivery, and Deployment;Sander Rossel;2017
Test-Driven iOS Development with Swift 4 - Third Edition;Dr. Dominik Hauser;2017
Learning Generative Adversarial Networks;Kuntal Ganguly;2017
Sustainability and the City;Adi Wolfson;2017
Leadership from the Inside Out, 3rd Edition;Kevin Cashman;2017
QLab 4 Show Control, 2nd Edition;Jeromy Hopgood;2017
Salesforce Marketing Cloud For Dummies;Mark Pollard, Chester Bullock;2017
How Creating Customer Value Makes You a Great Executive;Gautam Mahajan;2017
CSS: The Definitive Guide, 4th Edition;Estelle Weyl, Eric A. Meyer;2017
Writing Great Specifications: Using Specification by Example and Gherkin;Kamil Nicieja;2017
The Producer's Business Handbook, 4th Edition;Anne Marie Gillen, John J. Lee Jr.;2017
